NOMBRE,NOM_MUN,ENTIDAD,UP_TOTAL,UP_SOLIC_CRED,UP_OBTEN_CRED,UP_SOLIC_SEG,UP_OBTEN_SEG
18 NAY,Acaponeta,  Acaponeta,3712.0,727.0,707.0,152.0,144.0
18 NAY,Ahuacatlán,  Ahuacatlán,1726.0,236.0,230.0,35.0,33.0
18 NAY,Amatlán de Cañas,  Amatlán De Cañas,1248.0,413.0,408.0,28.0,28.0
18 NAY,Compostela,  Compostela,6316.0,773.0,739.0,189.0,181.0
18 NAY,Huajicori,  Huajicori,1863.0,32.0,31.0,1.0,1.0
18 NAY,Ixtlán del Río,  Ixtlán Del Río,748.0,122.0,119.0,16.0,14.0
18 NAY,Jala,  Jala,3446.0,601.0,578.0,33.0,31.0
18 NAY,Xalisco,  Xalisco,3277.0,642.0,626.0,100.0,92.0
18 NAY,Del Nayar,  Del Nayar,6187.0,48.0,42.0,2.0,1.0
18 NAY,Rosamorada,  Rosamorada,5731.0,1142.0,1104.0,284.0,262.0
18 NAY,Ruíz,  Ruíz,1582.0,144.0,141.0,35.0,32.0
18 NAY,San Blas,  San Blas,5335.0,776.0,755.0,168.0,158.0
18 NAY,San Pedro Lagunillas,  San Pedro Lagunillas,1707.0,368.0,356.0,57.0,54.0
18 NAY,Santa María del Oro,  Santa María Del Oro,3788.0,797.0,783.0,132.0,127.0
18 NAY,Santiago Ixcuintla,  Santiago Ixcuintla,10153.0,2103.0,2050.0,1080.0,921.0
18 NAY,Tecuala,  Tecuala,5704.0,1500.0,1466.0,324.0,274.0
18 NAY,Tepic,  Tepic,6787.0,893.0,837.0,167.0,155.0
18 NAY,Tuxpan,  Tuxpan,2374.0,601.0,585.0,64.0,54.0
18 NAY,La Yesca,  La Yesca,1287.0,188.0,186.0,4.0,4.0
18 NAY,Bahía de Banderas,  Bahía De Banderas,1731.0,203.0,193.0,74.0,70.0
19 NLN,, Nuevo León,28097.0,727.0,639.0,251.0,215.0
19 NLN,Abasolo,  Abasolo,10.0,0.0,0.0,0.0,0.0
19 NLN,Agualeguas,  Agualeguas,324.0,2.0,2.0,10.0,10.0
19 NLN,Los Aldamas,  Los Aldamas,143.0,1.0,1.0,0.0,0.0
19 NLN,Allende,  Allende,177.0,6.0,5.0,1.0,1.0
19 NLN,Anáhuac,  Anáhuac,825.0,21.0,17.0,13.0,11.0
19 NLN,Apodaca,  Apodaca,86.0,3.0,3.0,2.0,2.0
19 NLN,Aramberri,  Aramberri,2493.0,100.0,89.0,5.0,2.0
19 NLN,Bustamante,  Bustamante,90.0,1.0,1.0,1.0,1.0
19 NLN,Cadereyta Jiménez,  Cadereyta Jiménez,1670.0,51.0,47.0,16.0,13.0
19 NLN,El Carmen,  El Carmen,76.0,0.0,0.0,0.0,0.0
19 NLN,Cerralvo,  Cerralvo,181.0,11.0,10.0,1.0,1.0
19 NLN,Ciénega de Flores,  Ciénega De Flores,49.0,2.0,1.0,2.0,2.0
19 NLN,China,  China,944.0,37.0,33.0,16.0,14.0
19 NLN,Doctor Arroyo,  Doctor Arroyo,5711.0,118.0,115.0,15.0,13.0
19 NLN,Doctor Coss,  Doctor Coss,200.0,7.0,6.0,5.0,5.0
19 NLN,Doctor González,  Doctor González,122.0,2.0,1.0,4.0,3.0
19 NLN,Galeana,  Galeana,4111.0,146.0,133.0,27.0,27.0
19 NLN,García,  García,120.0,1.0,0.0,1.0,0.0
19 NLN,General Bravo,  General Bravo,364.0,15.0,13.0,10.0,10.0
19 NLN,General Escobedo,  General Escobedo,39.0,2.0,2.0,0.0,0.0
19 NLN,General Terán,  General Terán,884.0,10.0,8.0,21.0,20.0
19 NLN,General Treviño,  General Treviño,79.0,1.0,1.0,0.0,0.0
19 NLN,General Zaragoza,  General Zaragoza,827.0,4.0,4.0,1.0,1.0
19 NLN,General Zuazua,  General Zuazua,130.0,3.0,2.0,2.0,0.0
19 NLN,Guadalupe,  Guadalupe,,,,,
19 NLN,Los Herreras,  Los Herreras,134.0,1.0,1.0,0.0,0.0
19 NLN,Higueras,  Higueras,70.0,1.0,1.0,0.0,0.0
19 NLN,Hualahuises,  Hualahuises,241.0,1.0,1.0,4.0,3.0
19 NLN,Iturbide,  Iturbide,349.0,8.0,6.0,2.0,2.0
19 NLN,Juárez,  Juárez,57.0,0.0,0.0,0.0,0.0
19 NLN,Lampazos de Naranjo,  Lampazos De Naranjo,147.0,0.0,0.0,2.0,2.0
19 NLN,Linares,  Linares,1944.0,54.0,33.0,31.0,24.0
19 NLN,Marín,  Marín,47.0,3.0,3.0,1.0,1.0
19 NLN,Melchor Ocampo,  Melchor Ocampo,45.0,0.0,0.0,0.0,0.0
19 NLN,Mier y Noriega,  Mier Y Noriega,1236.0,13.0,13.0,0.0,0.0
19 NLN,Mina,  Mina,289.0,4.0,3.0,1.0,1.0
19 NLN,Montemorelos,  Montemorelos,1136.0,23.0,19.0,33.0,24.0
19 NLN,Monterrey,  Monterrey,,,,,
19 NLN,Parás,  Parás,136.0,1.0,1.0,1.0,1.0
19 NLN,Pesquería,  Pesquería,500.0,25.0,24.0,6.0,6.0
19 NLN,Los Ramones,  Los Ramones,544.0,22.0,20.0,6.0,6.0
19 NLN,Rayones,  Rayones,373.0,2.0,2.0,1.0,1.0
19 NLN,Sabinas Hidalgo,  Sabinas Hidalgo,229.0,4.0,4.0,2.0,2.0
19 NLN,Salinas Victoria,  Salinas Victoria,283.0,8.0,7.0,4.0,4.0
19 NLN,Hidalgo,  Hidalgo,39.0,0.0,0.0,0.0,0.0
19 NLN,Santa Catarina,  Santa Catarina,54.0,2.0,1.0,0.0,0.0
19 NLN,Santiago,  Santiago,160.0,3.0,1.0,0.0,0.0
19 NLN,Vallecillo,  Vallecillo,267.0,7.0,4.0,2.0,1.0
19 NLN,Villaldama,  Villaldama,154.0,1.0,1.0,2.0,1.0
20 OAX,, Oaxaca,380061.0,15080.0,14350.0,868.0,721.0
20 OAX,Abejones,  Abejones,133.0,4.0,3.0,0.0,0.0
20 OAX,Acatlán de Pérez Figueroa,  Acatlán De Pérez Figueroa,6317.0,1869.0,1840.0,275.0,251.0
20 OAX,Asunción Cacalotepec,  Asunción Cacalotepec,390.0,2.0,2.0,0.0,0.0
20 OAX,Asunción Cuyotepeji,  Asunción Cuyotepeji,149.0,3.0,3.0,1.0,1.0
20 OAX,Asunción Ixtaltepec,  Asunción Ixtaltepec,2116.0,47.0,44.0,5.0,5.0
20 OAX,Asunción Nochixtlán,  Asunción Nochixtlán,847.0,18.0,17.0,1.0,1.0
20 OAX,Asunción Ocotlán,  Asunción Ocotlán,133.0,1.0,1.0,0.0,0.0
20 OAX,Asunción Tlacolulita,  Asunción Tlacolulita,187.0,1.0,1.0,0.0,0.0
20 OAX,Ayotzintepec,  Ayotzintepec,737.0,9.0,7.0,1.0,1.0
20 OAX,El Barrio de la Soledad,  El Barrio De La Soledad,683.0,20.0,20.0,2.0,1.0
20 OAX,Calihualá,  Calihualá,277.0,2.0,1.0,0.0,0.0
20 OAX,Candelaria Loxicha,  Candelaria Loxicha,1051.0,32.0,31.0,0.0,0.0
20 OAX,Ciénega de Zimatlán,  Ciénega De Zimatlán,456.0,11.0,10.0,1.0,0.0
20 OAX,Ciudad Ixtepec,  Ciudad Ixtepec,128.0,3.0,3.0,0.0,0.0
20 OAX,Coatecas Altas,  Coatecas Altas,1419.0,14.0,14.0,0.0,0.0
20 OAX,Coicoyán de las Flores,  Coicoyán De Las Flores,791.0,123.0,123.0,0.0,0.0
20 OAX,La Compañía,  La Compañía,755.0,25.0,25.0,0.0,0.0
20 OAX,Concepción Buenavista,  Concepción Buenavista,158.0,3.0,2.0,0.0,0.0
20 OAX,Concepción Pápalo,  Concepción Pápalo,683.0,78.0,78.0,0.0,0.0
20 OAX,Constancia del Rosario,  Constancia Del Rosario,495.0,18.0,17.0,2.0,2.0
20 OAX,Cosolapa,  Cosolapa,1161.0,261.0,246.0,70.0,59.0
20 OAX,Cosoltepec,  Cosoltepec,161.0,0.0,0.0,0.0,0.0
20 OAX,Cuilápam de Guerrero,  Cuilápam De Guerrero,724.0,5.0,4.0,1.0,1.0
20 OAX,Cuyamecalco Villa de Zaragoza,  Cuyamecalco Villa De Zaragoza,678.0,5.0,5.0,0.0,0.0
20 OAX,Chahuites,  Chahuites,493.0,72.0,66.0,8.0,6.0
20 OAX,Chalcatongo de Hidalgo,  Chalcatongo De Hidalgo,1499.0,18.0,18.0,1.0,1.0
20 OAX,Chiquihuitlán de Benito Juárez,  Chiquihuitlán De Benito Juárez,316.0,4.0,4.0,0.0,0.0
20 OAX,Heroica Ciudad de Ejutla de Crespo,  Heroica Ciudad De Ejutla De Crespo,3251.0,91.0,89.0,0.0,0.0
20 OAX,Eloxochitlán de Flores Magón,  Eloxochitlán De Flores Magón,848.0,2.0,2.0,0.0,0.0
20 OAX,El Espinal,  El Espinal,386.0,9.0,7.0,0.0,0.0
20 OAX,Tamazulápam del Espíritu Santo,  Tamazulápam Del Espíritu Santo,1115.0,60.0,60.0,0.0,0.0
20 OAX,Fresnillo de Trujano,  Fresnillo De Trujano,137.0,9.0,9.0,0.0,0.0
20 OAX,Guadalupe Etla,  Guadalupe Etla,179.0,1.0,1.0,0.0,0.0
20 OAX,Guadalupe de Ramírez,  Guadalupe De Ramírez,51.0,6.0,6.0,0.0,0.0
20 OAX,Guelatao de Juárez,  Guelatao De Juárez,38.0,1.0,1.0,0.0,0.0
20 OAX,Guevea de Humboldt,  Guevea De Humboldt,799.0,9.0,9.0,2.0,1.0
20 OAX,Mesones Hidalgo,  Mesones Hidalgo,726.0,38.0,35.0,1.0,1.0
20 OAX,Villa Hidalgo,  Villa Hidalgo,285.0,1.0,1.0,0.0,0.0
20 OAX,Heroica Ciudad de Huajuapan de León,  Heroica Ciudad De Huajuapan De León,767.0,42.0,41.0,1.0,1.0
20 OAX,Huautepec,  Huautepec,1990.0,58.0,57.0,0.0,0.0
20 OAX,Huautla de Jiménez,  Huautla De Jiménez,2821.0,21.0,18.0,0.0,0.0
20 OAX,Ixtlán de Juárez,  Ixtlán De Juárez,1082.0,11.0,11.0,0.0,0.0
20 OAX,Juchitán de Zaragoza,  Juchitán De Zaragoza,1924.0,90.0,81.0,10.0,8.0
20 OAX,Loma Bonita,  Loma Bonita,1946.0,171.0,145.0,18.0,17.0
20 OAX,Magdalena Apasco,  Magdalena Apasco,549.0,17.0,16.0,1.0,1.0
20 OAX,Magdalena Jaltepec,  Magdalena Jaltepec,950.0,33.0,31.0,0.0,0.0
20 OAX,Santa Magdalena Jicotlán,  Santa Magdalena Jicotlán,15.0,0.0,0.0,0.0,0.0
20 OAX,Magdalena Mixtepec,  Magdalena Mixtepec,211.0,9.0,8.0,0.0,0.0
20 OAX,Magdalena Ocotlán,  Magdalena Ocotlán,181.0,9.0,9.0,0.0,0.0
20 OAX,Magdalena Peñasco,  Magdalena Peñasco,737.0,4.0,4.0,1.0,0.0
20 OAX,Magdalena Teitipac,  Magdalena Teitipac,557.0,19.0,18.0,1.0,1.0
20 OAX,Magdalena Tequisistlán,  Magdalena Tequisistlán,829.0,29.0,27.0,0.0,0.0
20 OAX,Magdalena Tlacotepec,  Magdalena Tlacotepec,166.0,4.0,4.0,0.0,0.0
20 OAX,Magdalena Zahuatlán,  Magdalena Zahuatlán,77.0,1.0,1.0,0.0,0.0
20 OAX,Mariscala de Juárez,  Mariscala De Juárez,276.0,15.0,12.0,0.0,0.0
20 OAX,Mártires de Tacubaya,  Mártires De Tacubaya,265.0,24.0,23.0,1.0,1.0
20 OAX,Matías Romero Avendaño,  Matías Romero Avendaño,3490.0,79.0,75.0,7.0,6.0
20 OAX,Mazatlán Villa de Flores,  Mazatlán Villa De Flores,3022.0,57.0,54.0,0.0,0.0
20 OAX,Miahuatlán de Porfirio Díaz,  Miahuatlán De Porfirio Díaz,4014.0,130.0,126.0,1.0,1.0
20 OAX,Mixistlán de la Reforma,  Mixistlán De La Reforma,557.0,51.0,45.0,0.0,0.0
20 OAX,Monjas,  Monjas,336.0,12.0,12.0,0.0,0.0
20 OAX,Natividad,  Natividad,19.0,1.0,1.0,0.0,0.0
20 OAX,Nazareno Etla,  Nazareno Etla,156.0,2.0,2.0,0.0,0.0
20 OAX,Nejapa de Madero,  Nejapa De Madero,1555.0,87.0,81.0,0.0,0.0
20 OAX,Ixpantepec Nieves,  Ixpantepec Nieves,156.0,1.0,1.0,0.0,0.0
20 OAX,Santiago Niltepec,  Santiago Niltepec,906.0,26.0,26.0,6.0,4.0
20 OAX,Oaxaca de Juárez,  Oaxaca De Juárez,105.0,1.0,1.0,0.0,0.0
20 OAX,Ocotlán de Morelos,  Ocotlán De Morelos,1601.0,57.0,53.0,4.0,2.0
20 OAX,La Pe,  La Pe,626.0,10.0,10.0,2.0,1.0
20 OAX,Pinotepa de Don Luis,  Pinotepa De Don Luis,637.0,12.0,8.0,0.0,0.0
20 OAX,Pluma Hidalgo,  Pluma Hidalgo,382.0,10.0,9.0,0.0,0.0
20 OAX,San José del Progreso,  San José Del Progreso,1342.0,40.0,36.0,1.0,1.0
20 OAX,Putla Villa de Guerrero,  Putla Villa De Guerrero,3187.0,111.0,105.0,2.0,1.0
20 OAX,Santa Catarina Quioquitani,  Santa Catarina Quioquitani,116.0,0.0,0.0,0.0,0.0
20 OAX,Reforma de Pineda,  Reforma De Pineda,326.0,28.0,24.0,3.0,2.0
20 OAX,La Reforma,  La Reforma,503.0,14.0,13.0,0.0,0.0
20 OAX,Reyes Etla,  Reyes Etla,475.0,15.0,12.0,0.0,0.0
20 OAX,Rojas de Cuauhtémoc,  Rojas De Cuauhtémoc,144.0,9.0,7.0,0.0,0.0
20 OAX,Salina Cruz,  Salina Cruz,246.0,12.0,12.0,0.0,0.0
20 OAX,San Agustín Amatengo,  San Agustín Amatengo,440.0,17.0,17.0,0.0,0.0
20 OAX,San Agustín Atenango,  San Agustín Atenango,270.0,33.0,31.0,0.0,0.0
20 OAX,San Agustín Chayuco,  San Agustín Chayuco,799.0,25.0,24.0,0.0,0.0
20 OAX,San Agustín de las Juntas,  San Agustín De Las Juntas,43.0,2.0,2.0,0.0,0.0
20 OAX,San Agustín Etla,  San Agustín Etla,115.0,6.0,6.0,0.0,0.0
20 OAX,San Agustín Loxicha,  San Agustín Loxicha,3585.0,81.0,72.0,1.0,0.0
20 OAX,San Agustín Tlacotepec,  San Agustín Tlacotepec,244.0,6.0,6.0,0.0,0.0
20 OAX,San Agustín Yatareni,  San Agustín Yatareni,49.0,0.0,0.0,0.0,0.0
20 OAX,San Andrés Cabecera Nueva,  San Andrés Cabecera Nueva,640.0,3.0,2.0,1.0,1.0
20 OAX,San Andrés Dinicuiti,  San Andrés Dinicuiti,217.0,4.0,4.0,0.0,0.0
20 OAX,San Andrés Huaxpaltepec,  San Andrés Huaxpaltepec,575.0,24.0,23.0,10.0,8.0
20 OAX,San Andrés Huayápam,  San Andrés Huayápam,75.0,0.0,0.0,0.0,0.0
20 OAX,San Andrés Ixtlahuaca,  San Andrés Ixtlahuaca,242.0,16.0,15.0,2.0,2.0
20 OAX,San Andrés Lagunas,  San Andrés Lagunas,232.0,1.0,1.0,0.0,0.0
20 OAX,San Andrés Nuxiño,  San Andrés Nuxiño,342.0,4.0,4.0,0.0,0.0
20 OAX,San Andrés Paxtlán,  San Andrés Paxtlán,387.0,4.0,4.0,0.0,0.0
20 OAX,San Andrés Sinaxtla,  San Andrés Sinaxtla,198.0,18.0,16.0,1.0,1.0
20 OAX,San Andrés Solaga,  San Andrés Solaga,196.0,0.0,0.0,0.0,0.0
20 OAX,San Andrés Teotilálpam,  San Andrés Teotilálpam,892.0,9.0,9.0,0.0,0.0
20 OAX,San Andrés Tepetlapa,  San Andrés Tepetlapa,73.0,7.0,7.0,0.0,0.0
20 OAX,San Andrés Yaá,  San Andrés Yaá,83.0,0.0,0.0,0.0,0.0
20 OAX,San Andrés Zabache,  San Andrés Zabache,109.0,9.0,9.0,0.0,0.0
20 OAX,San Andrés Zautla,  San Andrés Zautla,536.0,35.0,30.0,1.0,0.0
20 OAX,San Antonino Castillo Velasco,  San Antonino Castillo Velasco,379.0,26.0,22.0,0.0,0.0
20 OAX,San Antonino el Alto,  San Antonino El Alto,314.0,2.0,1.0,0.0,0.0
20 OAX,San Antonino Monte Verde,  San Antonino Monte Verde,1715.0,134.0,132.0,1.0,0.0
20 OAX,San Antonio Acutla,  San Antonio Acutla,185.0,5.0,5.0,0.0,0.0
20 OAX,San Antonio de la Cal,  San Antonio De La Cal,191.0,2.0,1.0,0.0,0.0
20 OAX,San Antonio Huitepec,  San Antonio Huitepec,563.0,2.0,2.0,0.0,0.0
20 OAX,San Antonio Nanahuatípam,  San Antonio Nanahuatípam,302.0,107.0,103.0,2.0,1.0
20 OAX,San Antonio Sinicahua,  San Antonio Sinicahua,244.0,5.0,5.0,0.0,0.0
20 OAX,San Antonio Tepetlapa,  San Antonio Tepetlapa,621.0,36.0,35.0,4.0,4.0
20 OAX,San Baltazar Chichicápam,  San Baltazar Chichicápam,748.0,11.0,11.0,1.0,1.0
20 OAX,San Baltazar Loxicha,  San Baltazar Loxicha,359.0,39.0,39.0,0.0,0.0
20 OAX,San Baltazar Yatzachi el Bajo,  San Baltazar Yatzachi El Bajo,118.0,5.0,4.0,0.0,0.0
20 OAX,San Bartolo Coyotepec,  San Bartolo Coyotepec,294.0,4.0,4.0,0.0,0.0
20 OAX,San Bartolomé Ayautla,  San Bartolomé Ayautla,976.0,7.0,7.0,0.0,0.0
20 OAX,San Bartolomé Loxicha,  San Bartolomé Loxicha,329.0,11.0,11.0,0.0,0.0
20 OAX,San Bartolomé Quialana,  San Bartolomé Quialana,344.0,15.0,15.0,0.0,0.0
20 OAX,San Bartolomé Yucuañe,  San Bartolomé Yucuañe,106.0,2.0,2.0,0.0,0.0
20 OAX,San Bartolomé Zoogocho,  San Bartolomé Zoogocho,24.0,0.0,0.0,0.0,0.0
20 OAX,San Bartolo Soyaltepec,  San Bartolo Soyaltepec,232.0,3.0,3.0,0.0,0.0
20 OAX,San Bartolo Yautepec,  San Bartolo Yautepec,155.0,0.0,0.0,0.0,0.0
20 OAX,San Bernardo Mixtepec,  San Bernardo Mixtepec,410.0,1.0,1.0,0.0,0.0
20 OAX,Heroica Villa de San Blas Atempa,  Heroica Villa De San Blas Atempa,1410.0,96.0,96.0,0.0,0.0
20 OAX,San Carlos Yautepec,  San Carlos Yautepec,2796.0,20.0,19.0,1.0,1.0
20 OAX,San Cristóbal Amatlán,  San Cristóbal Amatlán,701.0,5.0,4.0,0.0,0.0
20 OAX,San Cristóbal Amoltepec,  San Cristóbal Amoltepec,353.0,3.0,3.0,0.0,0.0
20 OAX,San Cristóbal Lachirioag,  San Cristóbal Lachirioag,214.0,2.0,2.0,0.0,0.0
20 OAX,San Cristóbal Suchixtlahuaca,  San Cristóbal Suchixtlahuaca,80.0,2.0,2.0,0.0,0.0
20 OAX,San Dionisio del Mar,  San Dionisio Del Mar,566.0,16.0,16.0,4.0,4.0
20 OAX,San Dionisio Ocotepec,  San Dionisio Ocotepec,1126.0,41.0,37.0,0.0,0.0
20 OAX,San Dionisio Ocotlán,  San Dionisio Ocotlán,227.0,7.0,7.0,0.0,0.0
20 OAX,San Esteban Atatlahuca,  San Esteban Atatlahuca,827.0,14.0,13.0,0.0,0.0
20 OAX,San Felipe Jalapa de Díaz,  San Felipe Jalapa De Díaz,3012.0,32.0,30.0,0.0,0.0
20 OAX,San Felipe Tejalápam,  San Felipe Tejalápam,868.0,9.0,9.0,1.0,0.0
20 OAX,San Felipe Usila,  San Felipe Usila,2562.0,13.0,13.0,0.0,0.0
20 OAX,San Francisco Cahuacuá,  San Francisco Cahuacuá,536.0,6.0,6.0,0.0,0.0
20 OAX,San Francisco Cajonos,  San Francisco Cajonos,81.0,0.0,0.0,0.0,0.0
20 OAX,San Francisco Chapulapa,  San Francisco Chapulapa,455.0,37.0,37.0,0.0,0.0
20 OAX,San Francisco Chindúa,  San Francisco Chindúa,311.0,11.0,11.0,0.0,0.0
20 OAX,San Francisco del Mar,  San Francisco Del Mar,541.0,43.0,40.0,5.0,2.0
20 OAX,San Francisco Huehuetlán,  San Francisco Huehuetlán,458.0,5.0,5.0,0.0,0.0
20 OAX,San Francisco Ixhuatán,  San Francisco Ixhuatán,1173.0,74.0,65.0,9.0,9.0
20 OAX,San Francisco Jaltepetongo,  San Francisco Jaltepetongo,271.0,0.0,0.0,1.0,1.0
20 OAX,San Francisco Lachigoló,  San Francisco Lachigoló,156.0,3.0,3.0,0.0,0.0
20 OAX,San Francisco Logueche,  San Francisco Logueche,355.0,0.0,0.0,0.0,0.0
20 OAX,San Francisco Nuxaño,  San Francisco Nuxaño,127.0,3.0,3.0,0.0,0.0
20 OAX,San Francisco Ozolotepec,  San Francisco Ozolotepec,443.0,7.0,7.0,0.0,0.0
20 OAX,San Francisco Sola,  San Francisco Sola,147.0,2.0,2.0,0.0,0.0
20 OAX,San Francisco Telixtlahuaca,  San Francisco Telixtlahuaca,717.0,23.0,21.0,0.0,0.0
20 OAX,San Francisco Teopan,  San Francisco Teopan,101.0,0.0,0.0,0.0,0.0
20 OAX,San Francisco Tlapancingo,  San Francisco Tlapancingo,431.0,2.0,2.0,0.0,0.0
20 OAX,San Gabriel Mixtepec,  San Gabriel Mixtepec,579.0,6.0,6.0,0.0,0.0
20 OAX,San Ildefonso Amatlán,  San Ildefonso Amatlán,327.0,6.0,6.0,0.0,0.0
20 OAX,San Ildefonso Sola,  San Ildefonso Sola,123.0,1.0,1.0,0.0,0.0
20 OAX,San Ildefonso Villa Alta,  San Ildefonso Villa Alta,604.0,3.0,2.0,0.0,0.0
20 OAX,San Jacinto Amilpas,  San Jacinto Amilpas,9.0,0.0,0.0,0.0,0.0
20 OAX,San Jacinto Tlacotepec,  San Jacinto Tlacotepec,322.0,35.0,35.0,0.0,0.0
20 OAX,San Jerónimo Coatlán,  San Jerónimo Coatlán,874.0,30.0,30.0,1.0,1.0
20 OAX,San Jerónimo Silacayoapilla,  San Jerónimo Silacayoapilla,130.0,4.0,4.0,0.0,0.0
20 OAX,San Jerónimo Sosola,  San Jerónimo Sosola,485.0,2.0,2.0,0.0,0.0
20 OAX,San Jerónimo Taviche,  San Jerónimo Taviche,203.0,8.0,8.0,0.0,0.0
20 OAX,San Jerónimo Tecóatl,  San Jerónimo Tecóatl,503.0,1.0,1.0,0.0,0.0
20 OAX,San Jorge Nuchita,  San Jorge Nuchita,333.0,46.0,45.0,0.0,0.0
20 OAX,San José Ayuquila,  San José Ayuquila,140.0,22.0,20.0,0.0,0.0
20 OAX,San José Chiltepec,  San José Chiltepec,1364.0,149.0,138.0,4.0,4.0
20 OAX,San José del Peñasco,  San José Del Peñasco,239.0,18.0,18.0,0.0,0.0
20 OAX,San José Estancia Grande,  San José Estancia Grande,163.0,18.0,17.0,0.0,0.0
20 OAX,San José Independencia,  San José Independencia,243.0,0.0,0.0,0.0,0.0
20 OAX,San José Lachiguiri,  San José Lachiguiri,409.0,4.0,4.0,0.0,0.0
20 OAX,San José Tenango,  San José Tenango,2583.0,5.0,4.0,0.0,0.0
20 OAX,San Juan Achiutla,  San Juan Achiutla,140.0,2.0,2.0,0.0,0.0
20 OAX,San Juan Atepec,  San Juan Atepec,140.0,0.0,0.0,0.0,0.0
20 OAX,Ánimas Trujano,  Ánimas Trujano,130.0,2.0,2.0,1.0,1.0
20 OAX,San Juan Bautista Atatlahuca,  San Juan Bautista Atatlahuca,174.0,2.0,2.0,0.0,0.0
20 OAX,San Juan Bautista Coixtlahuaca,  San Juan Bautista Coixtlahuaca,506.0,15.0,15.0,0.0,0.0
20 OAX,San Juan Bautista Cuicatlán,  San Juan Bautista Cuicatlán,1291.0,61.0,60.0,1.0,1.0
20 OAX,San Juan Bautista Guelache,  San Juan Bautista Guelache,171.0,5.0,4.0,0.0,0.0
20 OAX,San Juan Bautista Jayacatlán,  San Juan Bautista Jayacatlán,193.0,3.0,3.0,0.0,0.0
20 OAX,San Juan Bautista Lo de Soto,  San Juan Bautista Lo De Soto,406.0,17.0,16.0,2.0,1.0
20 OAX,San Juan Bautista Suchitepec,  San Juan Bautista Suchitepec,106.0,2.0,2.0,0.0,0.0
20 OAX,San Juan Bautista Tlacoatzintepec,  San Juan Bautista Tlacoatzintepec,467.0,45.0,45.0,0.0,0.0
20 OAX,San Juan Bautista Tlachichilco,  San Juan Bautista Tlachichilco,208.0,20.0,20.0,0.0,0.0
20 OAX,San Juan Bautista Tuxtepec,  San Juan Bautista Tuxtepec,7590.0,1024.0,942.0,54.0,41.0
20 OAX,San Juan Cacahuatepec,  San Juan Cacahuatepec,1161.0,57.0,55.0,4.0,3.0
20 OAX,San Juan Cieneguilla,  San Juan Cieneguilla,103.0,2.0,2.0,0.0,0.0
20 OAX,San Juan Coatzóspam,  San Juan Coatzóspam,610.0,6.0,6.0,0.0,0.0
20 OAX,San Juan Colorado,  San Juan Colorado,1345.0,57.0,53.0,0.0,0.0
20 OAX,San Juan Comaltepec,  San Juan Comaltepec,500.0,3.0,2.0,0.0,0.0
20 OAX,San Juan Cotzocón,  San Juan Cotzocón,2711.0,97.0,93.0,15.0,13.0
20 OAX,San Juan Chicomezúchil,  San Juan Chicomezúchil,107.0,3.0,2.0,0.0,0.0
20 OAX,San Juan Chilateca,  San Juan Chilateca,157.0,1.0,1.0,0.0,0.0
20 OAX,San Juan del Estado,  San Juan Del Estado,238.0,5.0,4.0,0.0,0.0
20 OAX,San Juan del Río,  San Juan Del Río,319.0,12.0,12.0,0.0,0.0
20 OAX,San Juan Diuxi,  San Juan Diuxi,494.0,0.0,0.0,0.0,0.0
20 OAX,San Juan Evangelista Analco,  San Juan Evangelista Analco,68.0,2.0,2.0,0.0,0.0
20 OAX,San Juan Guelavía,  San Juan Guelavía,423.0,15.0,15.0,0.0,0.0
20 OAX,San Juan Guichicovi,  San Juan Guichicovi,4428.0,161.0,146.0,7.0,6.0
20 OAX,San Juan Ihualtepec,  San Juan Ihualtepec,72.0,2.0,2.0,1.0,1.0
20 OAX,San Juan Juquila Mixes,  San Juan Juquila Mixes,631.0,27.0,27.0,0.0,0.0
20 OAX,San Juan Juquila Vijanos,  San Juan Juquila Vijanos,382.0,2.0,2.0,0.0,0.0
20 OAX,San Juan Lachao,  San Juan Lachao,825.0,14.0,14.0,0.0,0.0
20 OAX,San Juan Lachigalla,  San Juan Lachigalla,727.0,4.0,4.0,0.0,0.0
20 OAX,San Juan Lajarcia,  San Juan Lajarcia,169.0,4.0,4.0,0.0,0.0
20 OAX,San Juan Lalana,  San Juan Lalana,2760.0,10.0,9.0,1.0,1.0
20 OAX,San Juan de los Cués,  San Juan De Los Cués,500.0,15.0,14.0,0.0,0.0
20 OAX,San Juan Mazatlán,  San Juan Mazatlán,3308.0,47.0,46.0,2.0,2.0
20 OAX,San Juan Mixtepec,  San Juan Mixtepec,1713.0,80.0,80.0,0.0,0.0
20 OAX,San Juan Mixtepec,  San Juan Mixtepec,113.0,0.0,0.0,0.0,0.0
20 OAX,San Juan Ñumí,  San Juan Ñumí,1603.0,45.0,44.0,0.0,0.0
20 OAX,San Juan Ozolotepec,  San Juan Ozolotepec,628.0,17.0,17.0,0.0,0.0
20 OAX,San Juan Petlapa,  San Juan Petlapa,595.0,21.0,18.0,0.0,0.0
20 OAX,San Juan Quiahije,  San Juan Quiahije,357.0,0.0,0.0,0.0,0.0
20 OAX,San Juan Quiotepec,  San Juan Quiotepec,215.0,0.0,0.0,0.0,0.0
20 OAX,San Juan Sayultepec,  San Juan Sayultepec,229.0,16.0,16.0,1.0,0.0
20 OAX,San Juan Tabaá,  San Juan Tabaá,185.0,0.0,0.0,0.0,0.0
